station_a,station_b,distance_km
Lijn_50C-Seinen_BY135/AY135,Lijn_50C-Seinen_BY82/AY82,4.3756140718940095
Aubange-Zoning,Halanzy,2.7584036024604273
Genk-Zuid-R.O.-L230,Genk-Zuid-R.O.-SML,0.434926931606949
FMVOD-Inrit-Polymers.II,VERB.Polymers.II,0.0009346804401961567
Evergem-Overdam,FMVOD-Inrit-Polymers.II,0.15406516436824733
Genk-Zuid-R.O.-Cronimet,Zutendaal,0.3157884420805353
Genk-Zuid-R.O.-Aperam,Genk-Zuid-R.O.-Cronimet,1.9717691542322788
Namur,Ronet,2.698769598600647
Namur,Y.Ronet,2.4189444584032103
Florenville,Straimont,9.843086894630988
Lijn_4-Stopmerkborden_249x,Meer-Grens,0.8946969193217593
HSL_Breda_grens,Lijn_4-Stopmerkborden_249x,0.8946969193217593
Schaerbeek-Cul_de_sac_814_Schaarbeek-Doodspoor_814,Schaerbeek-Sas_K/C_Schaarbeek-Sas_K/C,0.6081143394016453
Y.Le_Coucou,Y.Silly,6.357071854815793
Herentals,Y.Albertkanaal,1.8519603815341628
Balegem-Dorp,Balegem-Zuid,2.377018052136392
Mortsel,Mortsel-Oude_God,1.3080488981489053
Hove,Mortsel-Oude_God,2.0975402598391635
Mortsel,Y.Berchem-Stadion,1.331403804595413
Hoboken-Polder,Verb.Hoboken-Umicore,1.89973478019143
Anseremme,Gendron-Celles,5.178471630647863
Boussu,Hainin,2.2513000877057214
Antwerpen-Noord-Bundel_C1,Antwerpen-Noord-Uitrit_C1,0.612128902791325
Lijn_208-Kruising_lijn_211,Y.Ketenis-Zuid,0.28178183384211125
Y.Den_Beer,Y.Ketenis-Zuid,0.5738128948788306
Lijn_208-Kruising_lijn_211,Y.Ketenis-Oost,0.0429846028464259
Lijn_208-Kruising_lijn_211,Y.Farnese-West,0.03270239648273256
Brugge-Sint-Pieters,Y.Blauwe_Toren,2.4406784293322064
Y.Hever,Y.Prinsenhoek,0.9711409725174296
Hever,Y.Hever,0.3915413467526039
Gent-Zeehaven,Y.Bernadettestraat,1.3746199001682795
Gent-Zeehaven,Y.Farmanstraat,0.9739567937147039
Y.Oost_Driehoek_Lillo,Y.West_Driehoek_Lillo,0.2905557716665978
Antwerpen-D.S.-Lillo,Y.West_Driehoek_Lillo,0.8215734506520036
Y.Noord_Driehoek_Lillo,Y.West_Driehoek_Lillo,0.25779592584763783
Y.Noord_Driehoek_Lillo,Y.Oost_Driehoek_Lillo,0.22264930839563016
Papignies,Rebaix,3.6620716882546924
Blankenberge,Y.Blauwe_Toren,9.15107940200403
Antwerpen-Noord-Bundel_Bvrd,Antwerpen-Noord-Bundel_N,0.4670336908791615
Antwerpen-D.S.-Lillo,Y.Ordam,0.7968734318760239
Antwerpen-D.S.-Lillo,Antwerpen-D.S.-Oorderen,1.7897319765999222
Racc.Eurogal,Racc.Segal,0.0874696024813096
Forest-Voitures-Quai_Service_Vorst-Rijtuigen-Dienstperron,Forest-Voitures_Vorst-Rijtuigen,0.10762250331263307
Antwerpen-Nd-Bl.9-Rooster_G/E,Antwerpen-Noord-Bundel_A2,0.6930479989811273
Antwerpen-Nd-Bl.9-Rooster_G/E,Antwerpen-Noord-Perron_MainHub,0.21131099655838836
Aiseau,Farciennes,2.247868002905426
Ronet,Y.Ronet,0.32080982731499486
Frameries,Genly,1.6992065810945112
Genly,Quevy,5.464749341090182
Eeklo,Waarschoot,4.0184626220015875
Bassenge,Racc.Vise-CBR,5.765134022334753
Racc.Vise-CBR,Y.Vise-Haut,0.2599324536503619
Bruxelles-Ouest_Brussel-West,Simonis_Simonis,1.7783135594291737
Genk-Zuid-L.O.-Ford,Genk-Zuid-LO-Inrit_Zuid_FORD,0.5141907407833122
Spa,Spa-Geronstere,0.7417468471592205
Franchimont,Spa,4.551368653642378
Kapelle-op-den-Bos-Zeekanaal,Y.Heike,3.5016422722145095
Antwerpen-Haven,Antwerpen-Noord-Uitrit_C1,0.552337869909356
Antwerpen-Noord-Bundel_Bvrd,Antwerpen-Noord-Uitrit_C1,0.23331046387610735
Puurs,Ruisbroek-Sauvegarde,3.064064576131722
Verb.4STOX,Y.Noord_Driehoek_Lillo,0.3850667725238313
Ligne_36/1-Voie_059_Lijn_36/1-Spoor_059,Y.Keelbeek_Y.Keelbeek,0.2580427372828856
Sterpenich-Frontiere,Y.Autelbas,4.44204768211
Kleinbettingen_frontiere,Y.Autelbas,4.44204768211
Habay,Stockem-Nord,10.313389455863307
Stockem,Stockem-Nord,0.11047585690637446
Forrieres,Rochefort-Jemelle,3.120858484166216
Racc.Lhoist,Rochefort-Jemelle,0.580386408994018
Antwerpen-W.H.-B.Zuid,Y.Hazop,1.086481497478182
Y.Haandorp,Y.Hazop,0.5315889778622858
Chatelet-Carwash,Chatelet-Faisceau_C,0.6730094255735992
Antwerpen-W.H.-B.Canada,Antwerpen-W.H.-B.Kallo,4.000787521217572
Beez,Plomcot,2.997290041555864
Hamont,Hamont-Grens,0.9407806367842179
Budel_grens,Hamont,0.9407806367842179
Boom,Verb.Bedrijvencluster_Puurs,0.7483122158951788
Ruisbroek-Zeekanaal,Verb.Bedrijvencluster_Puurs,0.04426308667744386
Morlanwelz,Y.Mariemont,2.405584696660716
Schaerbeek-A.T./E._Schaarbeek-T.W./E.,Schaerbeek-Sas_K/C_Schaarbeek-Sas_K/C,0.6079780997539168
Jette_Jette,Zellik,3.8370192423404
Franchimont,Theux,1.3407390593410884
Quevy,Quevy-Frontiere,1.4107035824837424
Frontière FR-BE (Feignies - Quévy),Quevy,1.4107035824837424
Halle-Goederen,Y.Noord_Halle,1.0830294513938257
Huizingen,Y.Noord_Halle,1.015053767259376
Brugelette,Cambron-Casteau,1.6826867555137859
Verb.IBR,Y.Oudendijk,0.3897285786255469
Verb.IBR,Verb.Solvay,1.778650502447832
Antwerpen-D.S.-Oudendijk,Y.Oudendijk,1.4466426164496098
Y.Frederik,Y.Oudendijk,1.6572586416420176
Flemalle-Annexe,Y.Val-Saint-Lambert,0.8188881395238626
Antwerpen-D.S.-Belgische_Basis,Antwerpen-D.S.-Far-West,1.2268250482448984
Dolhain-Gileppe,Welkenraedt,4.4025966989604575
Genk-Zuid-LO-Inrit_Zuid_FORD,Y.Rooierweg,4.505663210719977
Inrit_Verb.Prayon-Rupel,Ruisbroek-Zeekanaal,1.0314976233937334
Inrit_Verb.Prayon-Rupel,Verb.Prayon-Rupel,0.6570531489754171
Inrit_Verb.Prayon-Rupel,Ruisbroek-Sauvegarde,0.9583143852803732
Beringen,Heusden,3.4170884323540496
Heusden,Zolder-Kruissporen,2.624969913307597
Aye,Haversin,8.068015034816865
Haversin,Haversin-Gril_K,0.11550765517392589
Burst,Terhagen,1.7460121023495907
Burst,Ede,4.7092512837762985
Heverlee-Rooster_K/L,Y.Parkbrug,1.1028374195613995
Origine.L125L/2-3,Renory_2,0.7616092837830845
Y.Farnese-West,Y.Ketenis-Oost,0.07449219836950047
Verb.Oiltanking_1,Verb.Oiltanking_2,0.31245442867102025
Forest-Est_Vorst-Oost,Y.Forest-Est_Y.Vorst-Oost,1.626741621061339
Schaerbeek-Sas_K/C_Schaarbeek-Sas_K/C,Y.Entree_Groupe_R_Y.Inrit_Groep_R,0.20190655892008336
Leupegem-Seinen_SL9-TL9,Ronse,9.643492506071663
Zelzate,Zelzate-Grens,0.908921950094966
Sas_van_Gent_grens,Zelzate,0.908921950094966
Gent-Zeehaven-Darsen,Y.Farmanstraat,1.0830286664868285
Dinant,Y.Neffe,2.1218887746975446
Anseremme,Y.Neffe,0.9479099515349246
Le_Coucou-Base_LGV,Y.Le_Coucou,0.4369896574511329
Izegem,Roeselare,6.617740602750642
Izegem,Izegem-Sas,0.44513225547678015
Schellebelle,Serskamp,3.3784268536908333
Schellebelle,Wichelen,3.7479055473937173
Y.Keelbeek_Y.Keelbeek,Y.Machelen,1.779841103738578
Entree_Schaerbeek-C.P.I._Inrit_Schaarbeek-P.C.I.,Y.Keelbeek_Y.Keelbeek,0.8518171898975345
Machelen-Ring,Y.Keelbeek_Y.Keelbeek,1.2195289817237953
Dendermonde,Zele,6.987058215587043
Dendermonde,Oudegem,2.8696585576610927
Baasrode-Wijksporen,Dendermonde,2.521866872062728
Dendermonde,Sint-Gillis,1.1034973332119409
Lokeren,Zele,5.454897310399951
Bascoup,Pieton,3.3062529927413236
Carnieres,Pieton,2.215438099498221
Genk-Zuid-R.O.-Aperam,Genk-Zuid-R.O.-L230,1.3245464617420397
Limal,Y.Ottignies-Relais,0.8917873845612186
Groenendaal,Hoeilaart,1.433602756452702
Racc.Eurogal,Y.Val-Saint-Lambert,3.8544050039000894
Y.Etterbeek_Y.Etterbeek,Y.Watermael_Y.Watermaal,0.2753158718942127
Racc.Delta-STIB_Verb.Delta-MIVB,Y.Etterbeek_Y.Etterbeek,0.1312777476399743
Diegem,Zaventem-Rooster_P/Q,1.8952851230578716
Kortrijk-Goederen,Kortrijk-T.O.P.,1.2336488195180586
Oostakker,Y.Bernadettestraat,0.8557931976684617
Turnhout,Turnhout-Bundel,0.5882736751234281
Antoing,Entree_Racc.Holcim2,1.0191066660177728
Entree_Racc.Holcim2,Racc.Holcim2,0.5072006452619833
Entree_Racc.Holcim2,Tournai,5.232815382505243
Gontrode,Landskouter,1.251105029529673
Hoegaarden,Pousset,26.703802477900666
Eichem,Ninove,2.873233158009186
Y.Kattestraat,Y.Zwijndrecht-Fort,0.7704660077890073
Y.Zwijndrecht-Fort,Zwijndrecht,1.2837413745364206
Y.Melsele,Y.Zwijndrecht-Fort,1.3468119630855868
Antwerpen-W.H.-B.Kallo,Y.Kattestraat,3.5002435248723267
Y.Kattestraat,Y.Melsele,0.9319710690942442
Beignee,Jamioulx,2.221741683453098
Nossegem,Nossegem-Rooster_C/D,1.1072038387957328
Nossegem,Y.Nossegem,1.1360707561195569
Y.Luchthaven,Y.Nossegem,0.4705407094858346
Chapois,Haversin-Gril_K,5.067706297109447
Froyennes,Tournai,3.464492544519987
Zeebrugge-Bundel_Dart-Line,Zeebrugge-Voorhaven-West,0.6308209980862988
Sclessin,Tilleur,2.1555862906017635
Kessel,Nijlen,3.348858753651646
Wijgmaal,Y.Dijlebrug,1.9604231037956206
Y.Linkebeek-Halle_Y.Linkebeek-Halle,Y.Linkebeek_Y.Linkebeek,1.1266517247436376
Saint-Job_Sint-Job,Y.Linkebeek-Halle_Y.Linkebeek-Halle,1.6961777515760843
Moensberg_Moensberg,Y.Linkebeek-Halle_Y.Linkebeek-Halle,1.0764332450290368
Linkebeek,Y.Linkebeek_Y.Linkebeek,0.13594609920739703
Moensberg_Moensberg,Y.Linkebeek_Y.Linkebeek,0.7358388376368895
Antwerpen-D.S.-Oorderen,Y.Ordam,0.9996064704595432
Carnieres,Morlanwelz,1.6624055341356028
Angleur,Chenee,1.085908154502849
Chaudfontaine,Chenee,3.152481267367027
Aigremont-Block_8.7,Engis,1.7326468143394744
Engis,Racc.Prayon,0.44537304465636235
Lokeren,Lokeren-Oost,0.5239682975468429
Beervelde,Lokeren,7.685988481054973
Antwerpen-D.S.-Kongo,Antwerpen-D.S.-Rhodesie,1.1068605192282674
Blandain-Frontiere,Froyennes,6.623635518396908
Frontière FR-BE (Baisieux - Froyennes),Froyennes,6.623635518396908
Froyennes,Herseaux,12.205535771446188
Ieper,Poperinge,9.879161715330289
Melsele,Y.Melsele,0.2264730486354167
Beersel,Moensberg_Moensberg,2.319605890414352
Moensberg_Moensberg,Uccle-Calevoet_Ukkel-Kalevoet,1.5853746113686373
Beersel,Huizingen,3.05468686701958
Charleroi-Ouest,Lodelinsart,3.1808628331998863
Belsele,Sinaai,1.6386726255941082
Lokeren-Oost,Sinaai,6.573885063847302
Uccle-Calevoet_Ukkel-Kalevoet,Uccle-Stalle_Ukkel-Stalle,1.2710851201261442
Oudegem,Schoonaarde,3.8068299532437067
Baasrode-Wijksporen,Baasrode-Zuid,1.178322699122781
Kapelle-op-den-Bos,Kapelle-op-den-Bos-Zeekanaal,0.4146023581254072
Kapelle-op-den-Bos,Londerzeel,4.331777332258677
Lebbeke,Sint-Gillis,2.2780117096169548
Heizijde,Lebbeke,2.361986350838159
Kapellen,Kapellen-Wijkspoor,0.5098630062694431
Kapellen,Sint-Mariaburg,2.249790352002311
Heide,Kapellen-Wijkspoor,5.653997360620745
Saint-Job_Sint-Job,Vivier_d'Oie_Diesdelle,0.9893801289071201
Hambos,Wijgmaal,3.5185057344440733
Hambos,Wespelaar-Tildonk,2.3742570187192
Tilly,Tilly-Garage,0.42790426832277373
Tilly,Villers-la-Ville,2.6840711643611512
Ligny,Tilly-Garage,4.731693308710946
Melsele,Melsele-Rooster_O/Q,0.8268004442338951
Beveren,Melsele-Rooster_O/Q,1.1411380115662086
Heverlee,Oud-Heverlee,4.125627941561604
Heverlee,Heverlee-Rooster_K/L,0.5248307573127676
Oud-Heverlee,Sint-Joris-Weert,3.8516360920135497
Herzele,Hillegem,1.669328180129289
La_Roche,Villers-la-Ville,3.6151512152426357
Archennes,Gastuche,2.1625030295099816
Archennes,Florival,0.9959056198513818
Basse-Wavre,Gastuche,2.4333859798042634
Delta_Delta,Merode_Merode,2.3164701135581214
Delta_Delta,Racc.Delta-STIB_Verb.Delta-MIVB,0.12426286098833061
Forest-Est_Vorst-Oost,Uccle-Stalle_Ukkel-Stalle,0.8834602346765082
Heizijde,Opwijk,2.6531051428872274
Merchtem,Opwijk,3.412646950932495
Haaltert,Welle,2.090113936894424
Ede,Haaltert,2.4240627452852324
Entree_Schaerbeek-C.P.I._Inrit_Schaarbeek-P.C.I.,Schaerbeek-C.P.I._Schaarbeek-P.C.I.,0.1229108032907461
Kalmthout,Kijkuit,1.1691558577477366
Heide,Kijkuit,1.6073712130594906
Kalmthout,Wildert,4.216497924942773
Boortmeerbeek,Hever,2.927415215613748
Boortmeerbeek,Haacht,3.2604142596978165
Faux,La_Roche,1.463807642916012
Haacht-Wijkspoor,Wespelaar-Tildonk,1.2895477490258578
Haacht,Haacht-Wijkspoor,0.6278041194114845
Anzegem,Vichte,7.254039760103373
Verb.Deerlijk-Casier,Vichte,2.8685959566484787
Meiser_Meiser,Schaerbeek-Josaphat_Schaarbeek-Josaphat,0.660114479575777
Ceroux-Mousty,Court-Saint-Etienne,1.5419719553790727
Court-Saint-Etienne,Faux,2.885748231547337
Y.Machelen-Zuid,Y.Pont_Albert_Y.Albertbrug,4.667463990235862
Haren_Haren,Racc.Haren-STIB_Verb.Haren-MIVB,0.18507665216762606
Buzet,Obaix-Buzet,2.2075221020671645
Antwerpen-Linkeroever,Zwijndrecht-Rooster_D,0.5946987115606122
Evere_Evere,Schaerbeek-Josaphat_Schaarbeek-Josaphat,0.9680047414774591
Bordet_Bordet,Evere_Evere,1.2233996820186923
Herzele,Terhagen,1.3707082885767863
Essen,Essen-Grens,0.726913233329827
Essen,Roosendaal_grens,0.726913233329827
Essen,Wildert,4.003629991109983
Buzet,Nivelles,5.288154512686192
Londerzeel,Malderen,4.615680433000221
Basse-Wavre,Wavre,1.4512534747939023
Bierges-Walibi,Wavre,1.1798588940184649
Melle-T.W.,Merelbeke-Sas_T.W.,1.1103058187184764
Arcades_Arcaden,Boondael_Boondaal,0.9221848861256624
Boondael_Boondaal,Vivier_d'Oie_Diesdelle,1.5233865355743075
Beveren,Nieuwkerken-Waas,5.9038758838787215
Merchtem,Mollem,2.387295832677819
Bierges-Walibi,Limal,2.2130092822138927
Holleken,Linkebeek,1.2710256878406334
Holleken,Sint-Genesius-Rode,2.16278019067609
Buggenhout,Malderen,2.166904403293735
Baasrode-Zuid,Buggenhout,3.2756248550860896
Asse,Mollem,2.957811851488218
Zwijndrecht,Zwijndrecht-Rooster_D,0.6111382177240499
Schoonaarde,Wichelen,2.549134964682734
Asse,Zellik,5.075212419765999
Lillois,Nivelles,5.209903025734262
Bordet_Bordet,Racc.Haren-STIB_Verb.Haren-MIVB,1.2651167960333487
Pecrot,Sint-Joris-Weert,2.4573675613525143
Munkzwalm,Sint-Denijs-Boekel,2.3321524415135944
Beervelde,Oostakker,8.259461498597826
Florival,Pecrot,1.978824712578496
De_Hoek,Sint-Genesius-Rode,1.161302544890332
Brussels_Airport_-_Zaventem,Y.Luchthaven,1.1714120662224754
Y.Brucargo,Y.Machelen-Noord,0.8459256019424004
Y.Machelen-Noord,Y.Machelen-Zuid,1.9058931657255818
Aachen_Sud_Grenze,Hergenrath,1.0389164736945633
Hergenrath,Hergenrath-Frontiere,1.0389164736945633
Verviers-Central,Verviers-Palais,0.8299123996774124
Dolhain-Vicinal,Verviers-Palais,5.814939039218559
Dolhain-Gileppe,Dolhain-Vicinal,1.142148518485623
Brussels_Airport_-_Zaventem,Y.Brucargo,2.2133399391215707
Y.Brucargo,Y.Machelen-Zuid,1.511733789702589
Gent-Rodenhuize,Gent-Rodenhuizedok,2.6946105267900187
Gent-Noord,Gent-Rodenhuizedok,3.571669528797922
Chaudfontaine,Trooz,3.4770310999187157
Olne,Trooz,1.2922679423635837
Fraipont,Nessonvaux,1.4837625993690138
Fraipont,Olne,1.4479376555494123
Machelen-Ring,Y.Machelen-Zuid,0.32826098220019084
